time,TP9,AF7,AF8,TP10,AUX
1644477865407.4062,-44.43359375,-45.41015625,-366.2109375,-34.66796875,79.58984375
1644477865411.3125,-19.53125,-51.7578125,-144.04296875,-22.4609375,189.94140625
1644477865415.2188,-34.1796875,-54.6875,412.59765625,-28.80859375,-85.9375
1644477865419.125,-51.7578125,-62.98828125,149.4140625,-28.80859375,-130.37109375
1644477865423.0312,-70.3125,-66.40625,-413.57421875,-22.4609375,-5.859375
1644477865426.9375,-58.59375,-64.94140625,-92.7734375,-17.578125,-66.40625
1644477865430.8438,-30.76171875,-70.3125,418.45703125,-3.41796875,-126.46484375
1644477865434.75,-26.85546875,-75.1953125,311.5234375,9.765625,-19.04296875
1644477865438.6562,-40.0390625,-74.21875,-140.625,11.23046875,148.92578125
1644477865442.5625,-60.05859375,-70.3125,-339.35546875,-4.8828125,30.76171875
1644477865446.4688,-48.33984375,-64.94140625,-31.25,-3.41796875,-147.4609375
1644477865450.375,-11.23046875,-74.70703125,207.51953125,20.5078125,-54.19921875
1644477865454.2812,-4.39453125,-76.66015625,-245.1171875,42.96875,410.64453125
1644477865458.1875,-26.3671875,-58.59375,-104.00390625,28.3203125,247.55859375
1644477865462.0938,-60.546875,-63.96484375,81.0546875,7.32421875,-171.875
1644477865466,-53.7109375,-63.96484375,-126.953125,20.01953125,-132.32421875
1644477865469.9062,-8.30078125,-55.6640625,202.1484375,27.34375,-61.5234375
1644477865473.8125,2.44140625,-56.15234375,480.95703125,26.85546875,-65.91796875
1644477865477.7188,-17.08984375,-56.15234375,256.34765625,7.32421875,-92.7734375
1644477865481.625,-39.0625,-57.12890625,-255.859375,-14.6484375,-80.078125
1644477865485.5312,-39.0625,-51.7578125,-407.71484375,-10.25390625,-32.71484375
1644477865489.4375,-3.41796875,-41.9921875,-74.70703125,9.27734375,-6.8359375
1644477865493.3438,14.6484375,-33.203125,241.2109375,19.53125,-29.296875
1644477865497.25,-10.25390625,-37.109375,-169.921875,12.20703125,151.85546875
